Timestamp,IITK01,IITK02,IITK03,IITK04,IITK06,IITK07,IITK08,IITK10,IITK11,IITK12,IITK13,IITK14,IITK15,IITK17,IITK18,IITK19,IITK20,IITK21,IITK22,IITK23,IITK24,IITK25
11-01-2022 00:00,,147,165.5,217.25,88,145,127.75,108,204,,158.75,,152.25,162.5,152.75,108.5,105.75,163.25,142.25,172.5,,
11-01-2022 01:00,,129.25,150.25,201.5,87.5,131,112.25,86,181.75,,104.5,,121,155.25,146,109,93.25,159.25,136.6666667,155.5,96.75,
11-01-2022 02:00,,113,167.75,160.75,85.75,118.75,99,89,173.5,,109.25,,105.75,166.75,137.5,110.25,93.75,154.5,108.25,133.25,91,
11-01-2022 03:00,,95.25,169,134.25,86,115,118.25,86.25,172.5,,111.25,,108.5,161.25,130.5,111,84,149,112.5,125.25,99.75,
11-01-2022 04:00,,83,174.5,116,82,120.75,107.5,83.75,140,,127.75,,110.25,162.25,125,116,81.5,151.75,106.5,126.5,,
11-01-2022 05:00,,87.5,160,106.5,76.5,128.5,96.5,81.5,131.5,,103.25,,98.25,153.5,118,111.25,84,147.75,101.5,126.5,95,
11-01-2022 06:00,,,124.75,125.75,71,132.25,96.25,87.25,124,,110.5,,107.25,132.75,122.75,,88,156.5,100.25,141.75,88,
11-01-2022 07:00,,105.5,117.75,123,81.66666667,164.75,107.25,98.75,140.25,,112.25,,114.75,134.25,119.25,,99.75,174,114.5,153.75,105.3333333,
11-01-2022 08:00,,99.33333333,104.3333333,108.75,98,141.25,99.25,96.75,124,,91.75,,98,117.25,106.5,,95.25,162,95.25,138.25,138.25,
11-01-2022 09:00,,85,90.5,94.33333333,81.5,135.25,80,93.5,98,,75.25,,97,92.25,84.25,,85.5,125,83.25,121.75,111.5,
11-01-2022 10:00,,63.5,74.5,72,67.25,111.25,72,71.75,89,,67.5,,83.25,84.75,78,72,67,101.3333333,72.5,102.5,91,
11-01-2022 11:00,,52.5,68.5,60.75,56.75,85.5,67.5,58,76,,60.75,,92.75,78.25,67,65.75,57.75,98.33333333,60.5,85.25,81.75,
11-01-2022 12:00,,40,55.25,45.75,52.75,67.75,50,37.25,55.75,,41.25,,66.25,61.25,53.75,50.5,47.25,78.25,45.75,59.75,61.75,
11-01-2022 13:00,,33.25,39.5,28.66666667,45.5,55.5,44.5,36.25,51.25,,40.5,,57.75,38,39,37,29.25,52.25,41.5,45.5,47,
11-01-2022 14:00,,33.25,37.5,34,42,53.5,43.75,37.5,46.75,,36,,50.25,47.25,36.25,37.75,36.25,52.5,35.5,45.5,38.66666667,
11-01-2022 15:00,,35,35.66666667,33.75,43.75,53.25,39.25,38.75,45.25,,35,,46.5,47,36.5,37.5,36,55,35.75,46.25,37,
11-01-2022 16:00,,41.25,44.5,36.33333333,42.75,50.75,41.25,,47.75,,39.25,,42.5,49.25,41.25,40,40.33333333,61,43.75,55.5,40,
11-01-2022 17:00,,52,56.5,43.75,48,45,51,,66,,59.5,,46.25,55.25,62.25,43.75,65.66666667,80.25,58.25,101.6666667,45.25,
11-01-2022 18:00,,57,74.25,65.25,70.25,90.25,73.25,57,86,,126.75,,54,67.5,98.25,54,104,132,100.75,88,50,
11-01-2022 19:00,,83.75,101,92.5,68.25,125.25,99,77.75,102,,158.25,,93,89,115.25,55.5,136.75,142.5,119,105.25,56,
11-01-2022 20:00,,96.5,99.75,125.75,72.75,162.75,122.5,98.25,147.75,,165,,119,112,125.25,69.75,,160,117.25,123.25,67.25,
11-01-2022 21:00,,103,124.5,174.25,93.25,181,114.75,115.5,177.5,,145,,136.25,123,121.75,82,114,146,112.75,120,65.66666667,
11-01-2022 22:00,,110.75,130.5,144.75,107.5,206.75,113,102.25,194.25,,117.75,,160.5,115.5,133.25,,97.5,124.75,116.25,144.75,66.33333333,
11-01-2022 23:00,,86.25,148,123.25,112,180,128.75,98.75,191.5,,108.5,,170,123.5,135.25,,74,149.75,103,151.25,82.5,
11-02-2022 00:00,,72,167.5,97.75,100.75,168.5,109.5,84.25,165,,89.5,,158.25,122.5,135,,70,137.25,104,127.5,77.25,
11-02-2022 01:00,,71.75,176,98,85.75,117.5,99.75,78.25,152.75,,73,,110.5,129.5,128,,82.5,126,109.25,140.75,79.75,
11-02-2022 02:00,,85,195.75,106,86.75,110.25,97.5,77.25,114.25,,61.25,,88.25,104.5,97.75,,75.75,99.25,104.25,119,84,
11-02-2022 03:00,,84.5,122.5,105.25,84,82.5,69,74.25,92.5,,54.75,,77,101.25,82,,59,87.75,68.5,74.25,84,
11-02-2022 04:00,,70.75,103.25,101,77,78.25,52.75,50.25,82.25,,55.75,,77.5,89.25,70,,56.75,78.25,57.5,72.5,75.75,
11-02-2022 05:00,,65.75,95.75,82.75,70.25,85.5,62.5,56,94,,100.75,,75.5,116,62.75,,58.5,88.5,62.75,81.75,75,
11-02-2022 06:00,,63.75,90,109.25,68.66666667,102.75,77.75,67,95,,106.5,,89,90.75,68.5,,95.75,99.25,75.75,111.6666667,74.5,
11-02-2022 07:00,,76.25,98.5,93.5,64.5,121.75,85,75.75,110.5,,77.25,,89.5,105.75,68.25,,83.5,108,,112.5,82.5,
11-02-2022 08:00,,74.5,85.25,77,82.75,106,81.75,75.5,92.25,,73.25,,76.25,93.66666667,69.25,,66,106,66.75,97.66666667,90.25,
11-02-2022 09:00,,61.75,62.75,67.25,65.25,92.75,73.75,58.25,78.25,,54.5,,69.75,80,58.5,,50.25,86.5,57.75,84.75,74.5,
11-02-2022 10:00,,51.75,60,48.75,46.25,76,60.25,48.75,66.5,,51,,57.75,68,54.75,,,74.75,50.25,71,55,
11-02-2022 11:00,,38.5,42.5,39.75,38.25,56.25,43.75,40.5,50.66666667,,37.75,,52.25,53.75,40,,45,63.75,39,47.75,44.5,
11-02-2022 12:00,,33.75,40.5,37.25,39,52.25,39.25,37.5,45.5,,37.5,,49,46.5,37.5,38.25,43,52.5,35.5,49.33333333,49.25,
11-02-2022 13:00,,40,47,43.25,44.5,61.75,46,48.33333333,55.25,,41,,59,50.5,41.25,41.75,45.66666667,59.25,41.25,62.66666667,62.5,
11-02-2022 14:00,,,55,47.75,52,71.75,53.5,46.75,62.75,,50.66666667,,63.75,62.25,51.5,52,48.66666667,72.25,48.5,76,71.5,
11-02-2022 15:00,,47.25,53.25,51,53.75,72.75,57.25,49.25,65.75,,57,,61.5,69.5,56.25,55.5,49.25,77.5,50.5,76.5,72.75,
11-02-2022 16:00,,52,55.75,53.75,55.25,66.5,57.75,56.25,74,,69.5,,67,74,60.25,56.25,56.66666667,97.25,58.5,78.5,73,
11-02-2022 17:00,,59.75,122,57.75,57.5,65.75,73,86.25,86.25,,68,,70.75,87.25,77.75,64,90.5,133.75,87.75,89.25,77.25,
11-02-2022 18:00,,88.75,117.25,80.75,61.5,105,92,96,100.5,,112.25,,83.75,102.5,135.25,75,101.5,186.75,144.75,114.75,82.75,
11-02-2022 19:00,,105.5,128.75,107,68.5,118.75,104.75,93.25,127,,139.75,,96.75,120,117.5,109.5,137.5,181.25,132.75,119.25,90.75,
11-02-2022 20:00,,106.25,143,116.5,76.25,122.75,107.25,107.25,139.25,,106.25,,109.25,132.75,109.5,103.3333333,116.5,154,120.5,129.25,101.5,
11-02-2022 21:00,,98.75,126.25,118.25,78,126.5,110.75,99.25,127.75,,104.5,,113.75,138.25,110,103.75,103,136.75,114,116.75,110.5,
11-02-2022 22:00,,93,113.75,118.75,86.5,96.75,89.75,92,130.5,,78,,98.5,120.25,114.25,94.25,98,124.75,88.75,112,113.25,
11-02-2022 23:00,,88.25,117.25,104.25,81.75,96.5,84.5,88.5,111,,74.75,,102.25,104.25,98.75,85.5,98.5,111.5,87,121,111.75,
11-03-2022 00:00,,90.75,116,104.75,84,105.5,83.25,80.25,114.25,,83,,96.5,105.5,95.5,82.66666667,82.5,118.75,87,123.25,114.75,
11-03-2022 01:00,,91.75,133.25,107.25,83.25,111.75,87.5,80.75,111.5,,81.75,,99.5,101,98.75,82,82.5,115.25,89.25,129,112.75,
11-03-2022 02:00,,87.25,120.5,108.75,85,117.25,96.25,75,109.5,,88.25,,102,107.25,97,83.5,80.5,123.5,89.75,126.6666667,104.75,
11-03-2022 03:00,,93,121.5,117,86.5,99,94.66666667,80,109.25,,102.5,,97,114.25,94,85,80.5,132.75,89.25,122,99.75,
11-03-2022 04:00,,99.5,115,110.25,82.5,117.75,104.25,99.5,127,,95.25,,98,130.75,94.5,87.75,83.5,142.5,94.75,120.5,102.75,
11-03-2022 05:00,,108.75,149.25,120.75,78.5,145.5,122.25,105.25,140.25,,109.75,,118.75,153.25,102,101.25,85.75,162,104.5,124.5,107.5,
11-03-2022 06:00,,115.25,138.25,134.75,78,175.5,157,122.75,160,,127.25,,139.75,164,115.5,125.3333333,99.25,180.5,154.75,138.5,117.5,
11-03-2022 07:00,,129.75,150.5,149,93.33333333,184,150.75,144.75,201.5,,169.75,,142.75,176.5,127,123,102.5,198.75,140.75,141.75,118.75,
11-03-2022 08:00,,139.25,154,150.75,113.25,197.5,162.25,142.5,191,,131,,,185.75,,145.5,109.5,214.5,137.5,160.25,143,
11-03-2022 09:00,,146.5,152,146.5,130,194.75,148.25,142.25,156,,126.75,,,153.25,,140,116.25,225.25,149.75,168.75,160,
11-03-2022 10:00,,116.25,127,125.5,125.5,160.75,118,120.5,123.25,,119.25,,,133.75,,111.3333333,116.25,,110.25,151.5,149,
11-03-2022 11:00,,103.5,113,110.5,116,153.5,114.6666667,113,123.5,,122.25,,,131,,106.25,95,181,,143.75,144.3333333,
11-03-2022 12:00,,99.5,110.75,104.25,106.75,138.25,104.25,108.75,122.5,,99,,,121.5,,105.25,,166.25,100.5,131.5,129.5,
11-03-2022 13:00,,89.5,102.75,97.75,100,125.6666667,95.5,91,110.5,,93.66666667,,,119,,98,,139.5,89.75,124.5,124,
11-03-2022 14:00,,84.75,90.5,89.5,98.25,115,90,81,104.25,,82.5,,,101.6666667,,98.25,,126.75,84.25,108.25,112.5,
11-03-2022 15:00,,85.5,77.5,83.25,105.5,105.25,86,79.5,98.75,,75.75,,,102,,94.5,,112.75,81.25,118,127.75,
11-03-2022 16:00,,97,95.25,89.5,108.75,107,113.25,99,127.25,,88.66666667,,,121.5,,89.66666667,,142.25,103,133.25,140,
11-03-2022 17:00,,117.75,137.5,99,112.25,139.75,130.75,114,160.25,,121.5,,,141.25,,103.25,,187.75,187.75,154.75,137.75,
11-03-2022 18:00,,130.75,166,139.5,126,221,169.25,129.5,177.25,,260.5,,,226.25,,125.75,,196.5,168.5,190.25,143.75,
11-03-2022 19:00,,166.5,200,185,145.25,214.5,202.75,143,192.5,,298.75,,,188.25,,145.25,,195,192.75,208.75,146.5,
11-03-2022 20:00,,174,222.75,212,161,244.25,206.5,157.25,225.5,,224.5,,,223.5,,160.25,,216,204,235,167,
11-03-2022 21:00,,172.3333333,224.5,246.5,164,299,205,166,241.75,,219.25,,,226.25,,176.25,,233,235.25,253.5,184.75,
11-03-2022 22:00,,168.75,238.75,233,169.25,280.5,230.5,177.25,245.5,,218.5,,,263.5,,159.75,,246,227.25,258,174,
11-03-2022 23:00,,165,237.25,208.25,174.5,235,226.25,182.75,237.25,,217.5,,,248.5,,167.5,,224.5,226.75,284.5,177.5,
11-04-2022 00:00,,182.25,224.75,213.25,183,234,232.5,192.75,232.75,,209.75,,,246.25,,167.25,,243.25,240.25,293,175.5,
11-04-2022 01:00,,181,225.5,228.25,184.25,233.75,221,198.25,236.25,,203.25,,,251.25,,167.25,,269.5,239.25,288.25,180,
11-04-2022 02:00,,199,234,240,178,241.25,208.5,204.25,243,,209.5,,,257.75,,185.25,,282.5,235.5,273.5,175.75,
11-04-2022 03:00,,188.5,228,236.75,175.25,233.5,195.25,193.5,241,,219,,,263,,193.75,,274.5,218.25,246.25,179.5,
11-04-2022 04:00,,164.25,226,211,169.5,261.75,219.5,204,260,,221,,,217.5,,194.75,,296.75,207.5,288.75,166.75,
11-04-2022 05:00,,149.5,223.5,185.25,171,247.75,215,198,248.25,,224.5,,,215.25,,196.75,,287,222.75,318.75,184.25,
11-04-2022 06:00,,149.75,228,196.75,171.6666667,252,223.25,200.5,250.5,,271.6666667,,,268.5,,200,,303.25,237.5,314.25,185.25,
11-04-2022 07:00,,145.75,222,211.25,172.75,282.75,233.6666667,207,258.5,,264,,,257,,,,331.5,228.75,314.25,243,
11-04-2022 08:00,,129,231.5,179.5,173.5,302.25,232.75,214.25,239,,226.75,,,251.6666667,,212.5,,342,244,318.25,271.5,
11-04-2022 09:00,,146.5,198,172,151.25,270.75,223.25,205.5,200.25,,205.75,,,224.75,,207.75,,348.25,224.75,317.75,243,
11-04-2022 10:00,,164.5,182.5,195.25,140.25,260,201.3333333,153.25,193.5,,209.6666667,,,230.25,,195,,284.75,207,313.5,204.6666667,
11-04-2022 11:00,,123,157,160.75,148.5,230.5,174.75,185.75,191.5,,186.75,,,193.25,,188.25,,261.75,183.75,285.75,199.5,
11-04-2022 12:00,,105,139.25,128.25,149,184.75,139.25,146.5,152.25,,178.25,,,160.25,,150.25,,244,163,240.3333333,220.5,
11-04-2022 13:00,,97.5,125.25,120.5,145.75,159,124.25,119.75,,,153.75,,,151.5,,137,,220,137.5,199.25,210.75,
11-04-2022 14:00,,93.5,123.75,115.3333333,132.75,145.25,117.5,105,138.5,,136.5,,,146.25,,127,,196.5,121.25,163,196.25,
11-04-2022 15:00,,97,113.25,126.25,114,136.5,113,97.25,143,,127.75,,,147.75,,126.5,,185,115.25,155.3333333,172,
11-04-2022 16:00,,84.75,114.25,116,110,135.75,119.3333333,103.75,149.25,,137.6666667,,,125,,125.5,,173.25,135,155,160.25,
11-04-2022 17:00,,87,122.25,103,112.25,121.5,105.75,94.75,154,,159.25,,,123.25,,112.5,,161.5,136.75,155.5,170.75,
11-04-2022 18:00,,100.75,133.5,113.5,117.75,128.25,107.5,104.6666667,147.5,,176.25,,,137.5,,120.25,,167.75,139.25,156,179.25,
11-04-2022 19:00,,94.5,142.75,117,113.25,151.5,120.75,92.75,138.25,,148.25,,,139.5,,124.75,,159,199.25,160.25,,
11-04-2022 20:00,,99.25,145.75,114.25,112.5,127.5,137,106.75,155,,169,,,152.5,,128.5,,195.25,177.5,188,164.6666667,
11-04-2022 21:00,,102.25,154.5,123.5,107.5,142,138.5,137.25,175.5,,162.5,,,145.5,,135.5,,167.25,162.75,287.6666667,233.5,
11-04-2022 22:00,,113.5,154.25,136.75,104.25,142.75,120,126,160,,148.75,,,133.75,,140,,152.25,160,183.25,173.25,
11-04-2022 23:00,,125.25,146,130,103.75,138,114.5,108.25,151.5,,126.25,,,140,,135,,143.75,150.25,169,162,
11-05-2022 00:00,,,142.75,125.75,103,131,109,103.75,140,,122.75,,,131.75,,127.75,,152,144.5,155.75,161,
11-05-2022 01:00,,94,133.75,123.75,106.75,124.25,104.75,99,147.5,,117.75,,,120,,112,,147.25,135,144.5,160.25,
11-05-2022 02:00,,97,119,120.75,106.75,101.5,94.25,101,145,,114.5,,,135.75,,102.5,,155.5,111.25,137.25,148.75,
11-05-2022 03:00,,99,114.25,131.25,112.75,107.25,101.5,102.25,143,,115.25,,,148.25,,110.5,,167,110.75,142.5,143.75,
11-05-2022 04:00,,100.75,120,137.75,112.75,115,109.75,112,139,,132.75,,,150,,115.25,,175.25,115,151.75,142.5,
11-05-2022 05:00,,108.5,131.75,138,120.5,128.75,108.5,116.75,146.75,,146.75,,,150.75,,113.5,,169.5,121.5,161.25,134.5,
11-05-2022 06:00,,103.75,132.25,135.5,124.3333333,129.75,113,119.75,165.25,,146,,,153.75,,119,,175.5,124.25,164.25,117.5,
11-05-2022 07:00,,107,133,139.75,131.5,128.5,120.75,127.75,156.25,,140.5,,,143,,116.25,,168.25,129,168.25,136.25,
11-05-2022 08:00,,98.75,106.5,124.25,136.75,114,106.25,107,126.25,,119.5,,,118.75,,97.5,,152.5,112.25,420,152.75,
11-05-2022 09:00,,82.75,98.25,97.25,133.25,105.5,94,93.75,119,,111,,,113.25,,93.25,,134,96.5,128.75,126.75,
11-05-2022 10:00,,70.25,92.25,86.25,95.5,92,81.75,82.75,110.5,,100.75,,,103,,83,,121.5,87.25,106,113.75,
11-05-2022 11:00,,62.75,81,81,,83,71.5,77,95.25,,85.5,,,88.25,,73.5,,98.75,79.25,101.5,96.5,
11-05-2022 12:00,,,75,73.5,,82.75,64.5,75,90,,74.75,,,85,,71.5,,94.5,71,97,94.5,
11-05-2022 13:00,,56,74,70.25,78.33333333,82.25,62.75,69.25,87,,74.5,,,79.75,,69.5,,90,69.5,88.25,94.75,
11-05-2022 14:00,,55,68.25,69.25,75,73.75,61,63.5,84.5,,71.5,,,81.5,,70.5,,92,69.75,84,88.66666667,
11-05-2022 15:00,,53.5,60.25,64,70.5,72.25,57,59.25,79.5,,67.25,,,74.25,,64,,86.75,68,82.5,81.5,
11-05-2022 16:00,,52.5,86,61.75,76.25,66.25,57,55,72.75,,79,,,72.25,,61.5,,79,74.5,82.25,84.25,
11-05-2022 17:00,,64.33333333,120,63,71.5,132.5,76.5,61,90,,98.75,,,72.25,,64,,84.5,118.75,98.75,84.75,
11-05-2022 18:00,,67.33333333,95.75,70.5,72.25,100.5,72,67.25,120,,134.5,,,89.5,,71,,108,122.25,100.25,87.5,
11-05-2022 19:00,,67.5,88,90.25,73.5,110.5,81.5,82.25,117.25,,176.25,,,99,,92,,122.5,100.5,129.75,96.25,
11-05-2022 20:00,,81.5,117,94.75,83,119,98.75,83.75,130.75,,168.5,,,119.5,,102,,144.5,105.25,136.75,98.25,
11-05-2022 21:00,,90.25,123.75,110.75,81,142,116.75,92.5,137,,140.75,,,134.25,,,,157.5,126.5,143,109.5,
11-05-2022 22:00,,94.25,141.5,126,78.25,150.5,116.25,100.6666667,140.25,,130.25,,,137.25,,,,168.25,127.75,154.25,113.75,
11-05-2022 23:00,,101.75,140.5,129.25,76.25,141.5,115.25,101.5,140.5,,129,,,129.25,,,,171.25,130.25,164.5,110.5,
11-06-2022 00:00,,103.25,137,128.25,75.75,141.75,110,109.5,147.75,,131,,,133.75,,,,168.5,122.75,164,114.5,
11-06-2022 01:00,,110.75,133.75,137.25,76,138.5,116,105.25,141,,121.75,,,135,,,,174.25,118.75,155.75,111.75,
11-06-2022 02:00,,112.75,136,141.5,75.25,138.5,114.3333333,104.75,139,,118,,,135.25,,,,179.25,,153.25,118.25,
11-06-2022 03:00,,110.25,139.25,130,75.5,132.25,102.25,98.75,142,,109.25,,,119.5,,,,182.75,126.75,137.25,120.5,
11-06-2022 04:00,,108.75,134.25,121.5,76.25,128.5,99.5,97,150,,126.5,,,117.5,,,,184.25,118.5,134.75,116.75,
11-06-2022 05:00,,107,128.75,128.5,81.75,136.75,97.75,96.5,152.25,,209.75,,,,,,,174.25,109.25,134.75,114.5,
11-06-2022 06:00,,97.25,127.6666667,124.25,82,155.25,106.5,111.5,143.25,,145,,,140.25,,,,172.25,112.75,221.75,110.25,
11-06-2022 07:00,,93.66666667,135,117,85.33333333,167.25,110,120.5,146.5,,137,,,180,,,,161.5,121.5,210.25,120.3333333,
11-06-2022 08:00,,82.5,123.75,109.75,110,162.25,102.25,105.75,146,,125.6666667,,,125.75,,,,131.75,117,127.75,155.75,
11-06-2022 09:00,,78,105.75,101.25,117.25,143.75,95.25,97.5,129.25,,102.25,,,113.25,,,,129.25,95.5,117.25,115,
11-06-2022 10:00,,71.75,82,92.75,99.75,101.75,73,83,101,,87.75,,,112.5,,,,126.25,76.25,104,86,
11-06-2022 11:00,,62,74.5,79,83.75,86.33333333,63,66.5,85.75,,73.5,,,91.75,,,,105,66.25,86.5,75.66666667,
11-06-2022 12:00,,49.25,65.5,64.75,68.5,75,55,60.75,77,,64.75,,,77,,,,91.5,60.5,74,68.5,
11-06-2022 13:00,,42.75,57.75,56.25,59.75,76,54.25,55.25,70.5,,60.5,,,65,,,,80.66666667,59.75,69.5,68.33333333,
11-06-2022 14:00,,39,71,48.25,53.5,67,45.75,45,59.25,,54.25,,,60,,,,72,54.5,66.25,,
11-06-2022 15:00,,33.75,44.75,41.25,50.75,61.75,41.25,40.25,53,,46.5,,,50,,,,60,50.75,61.75,66.66666667,
11-06-2022 16:00,,36,45.25,37.5,55.75,53.75,39.75,33.75,46,,48,,,47.25,,,,67.5,51,59.25,64,
11-06-2022 17:00,,44.5,51.75,40.5,62,63.75,49.25,54,57.5,,85.25,,,48.5,,,,110.5,126,64,75,
11-06-2022 18:00,,71.75,75.25,62,68.25,101.5,72.25,75.5,78.5,,146.25,,,63.75,,,,186.75,111.25,116,77.5,
11-06-2022 19:00,,86.75,94.5,93,83.25,152,97.5,89.75,108,,269,,,80,,,,127.75,104.75,113.75,87.25,
11-06-2022 20:00,,103.5,119,114,85,167.5,130.75,96.25,130,,213.75,,,105.75,,,,150.75,122.5,133,88.25,
11-06-2022 21:00,,97.25,149.75,106.25,80.5,142,107.5,106.5,132.25,,145,,,140,,,,183.25,87.25,154,99.75,
11-06-2022 22:00,,89.25,110.75,105.5,74.25,102.25,79.75,86,137.25,,137.5,,,136.75,,,,174.75,77.5,120,103.25,
11-06-2022 23:00,,93.25,106.25,119.75,71.75,88.5,73,80.25,117.5,,113,,,146,,,,138.75,75.5,102.5,105,
11-07-2022 00:00,,78.75,94,105.25,71.5,105.5,67.5,72.25,111.25,,89,,,120.25,,,,120.5,83.25,89.25,,
11-07-2022 01:00,,66.5,84.25,84,77.5,97,57.5,64,94.25,,71,,,98,,,,96.5,85.33333333,84,99.25,
11-07-2022 02:00,,62.5,79.5,76.5,83.5,100,59,57.75,88.75,,84.5,,,94.25,,,,86.5,79.66666667,80.75,97.75,
11-07-2022 03:00,,59.75,77.75,73.25,83.75,104,61,56.75,82.5,,77.5,,,83.75,,,,84.75,72,83,91,
11-07-2022 04:00,,65.5,77.5,74.5,87.5,92.25,65,58.5,78.5,,87,,,84,,,,87.5,68.5,87.75,91.5,
11-07-2022 05:00,,68,76.75,76.5,94,103.75,66.5,74.25,81.75,,93.5,,,87.75,,,,91,69.75,96.25,84.75,
11-07-2022 06:00,,78.5,78.75,80.75,95,162,69.5,73.25,88.75,,83.75,,82.75,106.75,82.25,,74.25,104.75,75,97,85.25,
11-07-2022 07:00,,89.25,86.5,99.25,78.33333333,122.25,82.25,81.25,102.25,,82,,86.5,100,87.5,,80.66666667,121,80.25,99.25,96,
11-07-2022 08:00,,85,85.66666667,88,79.25,95.75,82.25,83,96,,75,,82.25,90.33333333,75.75,,77.25,104.25,76.75,103,105,
11-07-2022 09:00,,71.25,79,81.5,72.75,89,68,75,83.5,,62.25,,81.75,80.75,66.75,,69.5,87,65,89,86,
11-07-2022 10:00,,59.5,66.25,73.5,64.5,78.5,56,67.75,73.5,,57.25,,75.5,74.25,61.5,,67,75.5,56.75,72.5,69.75,
11-07-2022 11:00,,43.5,53.25,59.75,58.5,71,48,51,57.75,,49.5,,85.25,59.5,50.25,49.66666667,56,63.5,46.25,60.75,60.5,
11-07-2022 12:00,,35.75,44,44,50,57.25,41,43.75,51.25,,43.75,,65,48.25,44.5,42.75,44.5,54.75,42.5,53.25,54,
11-07-2022 13:00,,36,37.75,43,45,55.5,38.25,41.25,51.75,,42.5,,49.5,48.75,41,40,42.5,52.5,42.25,49.75,57,
11-07-2022 14:00,,38.5,38.5,41.25,43.25,52.75,37,38.75,51.75,,40.5,,53,49,39.75,38.5,39.75,52.25,43.25,51.5,56.5,
11-07-2022 15:00,,37.75,38.5,44,43,52,36.5,40.5,53.75,,41,,61.25,48,42.5,40.25,47.25,57.25,42.75,55.25,59,
11-07-2022 16:00,,38.25,40.75,45.5,41.75,51.25,37.25,47.5,56.25,,44.25,,46.5,50.25,55,41.5,48.75,56.75,52.5,56,58.66666667,
11-07-2022 17:00,,50.75,54,47,43.75,55,52.5,55,68.5,,57.5,,45.25,63.75,106.25,63,72.33333333,124,69,63.5,58.75,
11-07-2022 18:00,,64.5,76.75,64.5,44.25,99.5,69,63,89.75,,92.75,,58.25,95.75,83,71.75,80.5,195.25,99.5,76.75,67,
11-07-2022 19:00,,72.25,113.75,86.5,48.25,111.75,72.5,84,107.75,,196.25,,68.75,107.5,85,84.75,89.25,145.5,111.25,102,71.25,
11-07-2022 20:00,,80.25,118.5,88,58.25,103.75,83,73.75,115.75,,152,,67.5,114.75,88.5,64.75,93.75,169.75,97.25,114.75,69.33333333,
11-07-2022 21:00,,78,115.75,106.5,59,94.25,80.25,73.5,138.25,,111.5,,78.25,110.75,83,79.75,87.75,131.5,88,98.75,82,
11-07-2022 22:00,,83,114,117,61.75,98.25,74.66666667,79.25,119,,81.25,,80.5,109.25,85.25,89,86.25,118.25,79.5,124.5,95.5,
11-07-2022 23:00,,70.25,106.75,96,73.25,99.75,76.25,84.25,109.25,,81.25,,85,102,89.5,81.5,79.5,122.5,86,90.5,96,
11-08-2022 00:00,,56.5,98.25,77,68,96.25,70.5,75,104.5,,78,,83.25,100,90.75,77.5,72.5,117.75,83.25,90.5,95.25,
11-08-2022 01:00,,57.25,90.75,75.25,70,90.5,77.5,68,90.75,,78,,75,109.5,87.5,77,72,108.75,76,83,95.25,
11-08-2022 02:00,,60.33333333,89.5,79.25,72,86.25,77.75,60.25,88,,73.5,,67.75,107.25,83,78.25,60.5,104.25,75.25,79.25,93.5,
11-08-2022 03:00,,59,87.75,81,71,79.33333333,64.5,58.5,89.25,,73.25,,65,106.75,77.75,79,64.25,108.75,71.75,75.5,86,
11-08-2022 04:00,,69.25,99.5,78.75,69.75,85.25,72.5,58.75,87.75,,89,,65.5,119.25,78.75,92.25,62.25,117.5,68.5,78.25,84.25,
11-08-2022 05:00,,67.25,97.33333333,86.75,68.25,87.5,67.75,63.25,95.25,,102.75,,66,127.5,81.75,86,63.25,133,72.25,158.25,81,
11-08-2022 06:00,,75.25,103.5,90.25,70.75,96,79.25,84.5,110.25,,122.25,,79.25,129,85.75,,104.25,146.25,86.25,131.75,79.5,
11-08-2022 07:00,,98.66666667,114.75,94.75,86.25,102.75,80.5,93.25,116.5,,105.75,,93.25,130.25,100.25,,113.5,149.5,92.25,121.75,91.25,
11-08-2022 08:00,,72,102.75,87,99.5,95.5,83.5,81.75,104.75,,90.5,,84.25,115.25,105,,90,148,88,95,109.3333333,
11-08-2022 09:00,,59.5,73.5,83.5,84.33333333,96.75,75.5,,91.5,,73,,86.5,93.25,79.5,,76,106.25,80.33333333,80.75,84.25,
11-08-2022 10:00,,56.25,67.25,70.5,61.75,83,63.75,,76.25,,64.5,,71.5,80,66.5,,61,78.75,54.33333333,78,69.5,
11-08-2022 11:00,,46.25,,58.25,52.75,64.75,50,53,62,,53,,59,67.5,54.75,,57.75,66.75,48.25,62.75,61.75,
11-08-2022 12:00,,44,52.25,54.5,49.75,61,46.25,56,58.5,,50,,56,59.75,50.75,,44.75,62.25,47.75,64,60.25,
11-08-2022 13:00,,46.5,49,52.25,51,66.5,43.25,53.25,62.25,,46.75,,60.25,58.25,51,,42.75,64.25,49.5,62,64,
11-08-2022 14:00,,45.5,51.5,52.5,48.75,68.75,43.5,50.75,64.25,,50,,69,62.75,49.25,,41.5,71.75,50.66666667,62.5,64.5,
11-08-2022 15:00,,48,49,54.75,50,64,43.25,45.5,63,,53.75,,60.25,64.75,52.25,,41.25,78,51.75,63.33333333,67.66666667,
11-08-2022 16:00,,46.5,54.25,55.5,50.25,67.5,43.25,43,58.5,,53.5,,55.75,67.25,54.75,,42.75,92.75,53,69.75,64,
11-08-2022 17:00,,49.66666667,70,57.75,49.75,69.75,52,43.75,64.5,,70.5,,56.75,82.25,60,,72.75,117.5,85.33333333,95,68.25,
11-08-2022 18:00,,57.66666667,81.25,65.25,50.5,101.75,81,58.25,86,,115.25,,62,113,83.25,,100.75,190.75,99.75,97.5,73.33333333,
